filename	transcription
common_voice_en_41309302_resampled.wav	WULFERARE'S MOST SUCCESSFUL FOR LENGTH WORK IT IS STILL REGULARLY PERFORMED
common_voice_en_41309303_resampled.wav	THE HANDS SHOULD KEEP STEADY CONTACT WITH THE HORSE'S MOUTH
common_voice_en_41309304_resampled.wav	THIS COPYING IS NECESSARY IN SOME CASES
common_voice_en_41309305_resampled.wav	PLEASE TO STOP THE CARRIAGE
common_voice_en_41309306_resampled.wav	OH IT DOESN'T
common_voice_en_41309307_resampled.wav	FACE SITTING OR SMOTHERING MAY BE PRACTISED AND QUEANING STOOL MAY BE UTILIZED
common_voice_en_41309313_resampled.wav	I SHOULD THINK IT WAS ENOUGH SAID THE MARINER
common_voice_en_41309314_resampled.wav	MANY DOING BUSINESS ON SHORE WERE ALSO KILLED
common_voice_en_41309315_resampled.wav	A SINGLE PLATFORM ON THE MIDDLE OF A BALLOON LOUK
common_voice_en_41309316_resampled.wav	HE IS OFTEN DESCRIBED AS A POST MARQIST
common_voice_en_41309317_resampled.wav	BOTH LANGUAGES ARE SINCK NOW
common_voice_en_41309318_resampled.wav	IT HAS A DISTINCTIVE FLURA AND VUNNUM WITH MANY AFFINITIES TO SOUTHWESTERN MEXICO
common_voice_en_41309319_resampled.wav	HISTORY ALSO DISCUSSES THE INTERSECTIONALITY BETWEEN DISCRIMINATION BASED ON GUNDER IDENTITY AND AGE
common_voice_en_41309320_resampled.wav	DOES THAT FIREMAN HAVE A BADGE
common_voice_en_41309321_resampled.wav	OTER COLORED EVERSIONS IN KEEPING WITH THE OBLEM'S THEME
common_voice_en_41309972_resampled.wav	THE FOLLOWING SEASON THESE WERE UPGRATED TO NATIONAL STATUS EVENTS
common_voice_en_41309973_resampled.wav	IT WAS AN EXTREMELY CONVOLUTED WORKFELLOW
common_voice_en_41309974_resampled.wav	MILITARY COMMUNICATION USUALLY CONSISTS OF RADIO TELEPHONE AND DISINAL COMMUNICATIONS
common_voice_en_41309975_resampled.wav	THE NAME MONGUE MEANS TIGER AN SUDENIS
common_voice_en_41309976_resampled.wav	SECOND HANS SMOKE IS ALSO ASSOCIATED WITH IMPAIRED VASSODILATION AMONG ADULT NON SMOKERS
common_voice_en_41310204_resampled.wav	I AM DOING APPROXIMATELY THE OPPOSITE OF WHAT I SHOULD BE DOING
common_voice_en_41310205_resampled.wav	THE TITLE AS NORMALLY GIVEN AS LOVE'S LABOR'S LOST
common_voice_en_41310206_resampled.wav	ANY RESETTLEMENTS SCHEME WOULD HAVE INVOLVED ARRIGATION WORKS ON THE ORB
common_voice_en_41310207_resampled.wav	THE BOREU BORDERS THE CAMDEN COUNTY MUNICIPALITIES OF CHERRY HILL TOWNSHIP AND PENSOLKEN TOWNSHIP
common_voice_en_41310208_resampled.wav	LOUQUET THEN THIS DOESN'T REALLY CHANGE ANYTHING
common_voice_en_41314259_resampled.wav	O
common_voice_en_41314473_resampled.wav	PLA REFERENCE TO VOULFOR NEARMYSHMATIC LITERATURE PRIOR TO THE STATE
common_voice_en_41314474_resampled.wav	PEOPLE AROUND ME ASSUME I AM JOKING
common_voice_en_41314475_resampled.wav	TAYLOR WAS CONSIDERED FOR ONE OF THE LEADS AND WARNER BROTHER'S DELEVISIONS MEVERICH
common_voice_en_41314476_resampled.wav	MAHIKUR GAVE IS ACCESSIBLE BOTH BY ROAD AND BARIL
common_voice_en_41314477_resampled.wav	ALL THEAMS EXCEPT THE OTTAVA CHAMPIONS WERE ABSORBED BY THE FRONTIER LEADUE
common_voice_en_41320066_resampled.wav	THE WALK MISTER WAS INITIALLY RESPONSIBLE FOR THE GUARD DUTY OF THE ARMY
common_voice_en_41320067_resampled.wav	HAVE YOU GIVEN THIS MAN WORK BEFORE E
common_voice_en_41320068_resampled.wav	AND DESPITE ALL THE WAVES THAT YOURE THE SAME YOU CHANGE DRAMATICALLY EVIDENTLY
common_voice_en_41320069_resampled.wav	THE WIFE I PASS FOR DOESN'T EXACTLY EXIST
common_voice_en_41320070_resampled.wav	IT IS ONE OF THE GREATER CHURCHES
common_voice_en_41320158_resampled.wav	CANSYPH'S COLOLITE WAS POPALIZED BY THE WORKS OFTER HIS DOYER PIER
common_voice_en_41320159_resampled.wav	IF OT ESISTECIS THE LIGHT NOT GOVERNED SEFBOR ESTOIT TE ORDER
common_voice_en_41320160_resampled.wav	HE WAS THE FIRST PLAD PLAYER OF THE ARCOLATS
common_voice_en_41320161_resampled.wav	I THINK YOU SHOULD EXPRENICELY
common_voice_en_41320162_resampled.wav	IT WAS SIMILAR TO THE CHRISTIAN CONCEPT OF A GUARDIAN ANGEL
common_voice_en_41320173_resampled.wav	LIFE WAS NOTHING BUT THE'S ABSOLUTE LOVE THAT WHICHT  CAST GOD
common_voice_en_41320174_resampled.wav	FAR GESSA LOS CRESSY IS BACED ON THE LATIN WARG BY BUT I NOT CORS AL THERE MARTAIS BACK NOW
common_voice_en_41320176_resampled.wav	ARRANGED AND POTATED BY BARGAIN WITE
common_voice_en_41320177_resampled.wav	THEY THINK IS A TIMES THENSE
common_voice_en_41320179_resampled.wav	HOW DO YOU TE  TACKLEG SHOD WORK IN AMERICA
common_voice_en_41320198_resampled.wav	THAT TRIKE TESWASPOON
common_voice_en_41320200_resampled.wav	MART GORELATER ALSO CAME TO PEPER SENT PAST THE BOAR GOLF CLUB
common_voice_en_41320202_resampled.wav	MAK I CATEP EGIN TO DANCE A BEKIT AT A CLUB
common_voice_en_41320204_resampled.wav	THIS SALT LAKE IS A LIGHT AS LAKE IN THE TIVET OF ATTA NAMASUIGEN
common_voice_en_41320205_resampled.wav	FARTEN AR ALL THEN TNE MUSCAL CAREERS
common_voice_en_41320212_resampled.wav	KIVER AND SLUB SHOOTIN HAMMER PARALYSING HIM
common_voice_en_41320213_resampled.wav	THE MARTION SIZE GOLIOSRATE SERVES PUBLIC COSISIONS IN PRICTI GARDEN TE EIGHTH GRADE
common_voice_en_41320214_resampled.wav	WITH THAT LASSY A USED TO BE HERS EVEY EACH FACTION I'LE PLANK TO HAVE
common_voice_en_41320215_resampled.wav	MY LACQUAINTANCE IS THE SKY
common_voice_en_41320216_resampled.wav	DON'T STATER PEOPLE AND DON'T FIDGIT
common_voice_en_41320237_resampled.wav	OUAT HOUSGARTO US WAS SIX SHOOTY DAYS
common_voice_en_41320238_resampled.wav	IT MAKES ME SO GLAD TO BE ALIVE
common_voice_en_41320239_resampled.wav	SHE'LL LIKE THAS BESTLY ON HER OWN ALL SETTLE AT THAR'S GRIB
common_voice_en_41320240_resampled.wav	THEOSIV WIL SETAL COLONIES IN MITS OF COMMERCIAL ACTIVITIES
common_voice_en_41320241_resampled.wav	SHE'D HAVE FODDED POFESSIONALLY IN CARTA CHIGAGOL AND SOUTON FLOYDAR
common_voice_en_41320273_resampled.wav	WHAT I MEAN IS YOU CAN'T GET IN COLD BLOOD
common_voice_en_41320274_resampled.wav	THE CLINE IS THE PARTY INTERVEW AS COMELS SUPPLINTS
common_voice_en_41320275_resampled.wav	I DOES NOT CARE IN WAS TAN FILDEN
common_voice_en_41320276_resampled.wav	YOU HAVE BECOME AMAZING WAVIN HE SAID
common_voice_en_41320278_resampled.wav	SHE HAS FASTED IN ALL FAR COLOURS ON THE VEMBO
common_voice_en_41320284_resampled.wav	SHE ANSWERED A NOBLE TRASSION WHICH SHE WROLED UNDER PROSODONUM AND FATERMENE
common_voice_en_41320285_resampled.wav	SUBSEQUENTLY THE PROMOTIARY WAS RAISED TO SIX GIRLS IN A GAME
common_voice_en_41320286_resampled.wav	NOT EVERVAR COL PA TAKE IN SQUINLE PROGRAM
common_voice_en_41320287_resampled.wav	SAS COURIA COLAVY FORPLA ENTRIS AND TRIES FOR FIORDGED CENINS
common_voice_en_41320288_resampled.wav	BOLS HAD CAUGHT HIM NETIVE BOUND AS SAVOURED IN ART WAY
common_voice_en_41320299_resampled.wav	I MUST HAVE SAID THAT HE HAD BEEN WORIED
common_voice_en_41320300_resampled.wav	SUCCLD KITCHEN TIS PLACE ON THE EIGHTH NINTH OR TENTH DAY
common_voice_en_41320301_resampled.wav	THAT THE ENIMAT HAS PRECISELY THREE STEPS FORWARD
common_voice_en_41320303_resampled.wav	PLAKED IN FRENCH HE WAS FELL REGARDED BY THE FRESH CRILL POPULATION
common_voice_en_41320305_resampled.wav	CRATENABAUV BUILDINGS WES REACTED ANDLY ONLY TO REMAIN
common_voice_en_41320334_resampled.wav	THE AVER MASTER FINER CLAR WATER BETWEEN BND JARVY AND PITOS A NARS TWEN
common_voice_en_41320335_resampled.wav	THIS ALSO APPLIES TO PEMES TE BARENES
common_voice_en_41320336_resampled.wav	THE ARSPECTORY PLANTERS WILL SET US PAD WIT THE ON DOMINITION
common_voice_en_41320337_resampled.wav	THERE IS NOW PARTICULARLY PARTICULAR REASON TO LIVE IT ARE TO BE FURED HERE
common_voice_en_41320338_resampled.wav	THE GREEP DON SAME AIMLESSLY AN MADOCITY ON FLING SUVBORBS
common_voice_en_41320349_resampled.wav	WAS ON LAST CRIVE YOU COULD BE A HAK CRIE OR NO
common_voice_en_41320350_resampled.wav	NOTBOR GES KUTAKTESACLA KAKALO KARERO WAS A MEN ALOV AND IN THAT SAVIT SISEN
common_voice_en_41320351_resampled.wav	THE EARS DE GELERATY WELL SPRED PALLE VERWAL
common_voice_en_41320352_resampled.wav	ATERDAT YOUSIO SAYS OUR LOVE IS GOD
common_voice_en_41320353_resampled.wav	GENERAL CATHINE PICTROS PLAC COMMENDER E FORTER MARSHAL OF E DEPILOPID SUET
common_voice_en_41320384_resampled.wav	MORSAROS MERVOUS WITHJOYING THE VENGENTOL SANK INTO OBSECUITY
common_voice_en_41320385_resampled.wav	ALICE SA SMACS LIFE IMVETTERLY AND HER FORGIVENESS
common_voice_en_41320386_resampled.wav	NOLLS SUCH AS A COMMAND OF SARIA ARIA AND DUSTRIPATINIAS OF FOREIGN WALLS
common_voice_en_41320387_resampled.wav	I RES SOFAS TO UNDERSTAND TO BUT I'D AGREE WITH YOU
common_voice_en_41320388_resampled.wav	THAT VERY NEXT YEAR HE WAS BURNED IWITTHE INTERLOWS
common_voice_en_41320404_resampled.wav	TOGETHER THE EFADERS SO RITE
common_voice_en_41320405_resampled.wav	MAYBE IT'S TIS BECAUSE O SUCH A FIMA GUESS MARCOPLEXER ALREADY GET
common_voice_en_41320406_resampled.wav	HOU HAD COME OF US PEET ABOUT THAT I FATHER DEY SHOULD GO
common_voice_en_41320407_resampled.wav	SHIF YOU ASK HER
common_voice_en_41320408_resampled.wav	ONE AT O PAST IGHT FERIOV'S GAIGHT PIKE IS EIGHT FEET DEEP
common_voice_en_41320641_resampled.wav	CAN YOU UNDERSTAND WHAT TI TILL
common_voice_en_41322564_resampled.wav	SHE HAD ARRIVED AT THE UNIFORM
common_voice_en_41322565_resampled.wav	THE FOLLOWING YEAR HEMAN THE ROBIAN AND MATUR CHAMPIONSHIPS IN TAMPERA
common_voice_en_41322567_resampled.wav	VESSELS MIGHT ALSO CARRY OTHER GUNS IF THEY DIDN'T CONTRIBUTE TO THE RAGIAN
common_voice_en_41322569_resampled.wav	NICKNAMED BEST GAME
common_voice_en_41322570_resampled.wav	THEY OVERATE AS FOR CARRIAGE SETS AND A FEW WEEK HOUR SERVICES
common_voice_en_41326801_resampled.wav	MONSIEUR LEENAU LE DOMINALTE PANTED THINGS FROM THE BABLE BIBLE
common_voice_en_41331308_resampled.wav	YE'R BECOME NEAR MY ADE A FHIGHT A D'ABA A YE FOR ANY IL QAN QWANT AT WHOM FAS ROR
common_voice_en_41331309_resampled.wav	LE MAMAQUABA E BAMA FIDIESO E FIDIE YET BRANU WE WOLL YOSNARIT OUT
common_voice_en_41331310_resampled.wav	ER MEFIDIE EFRENO REVOLUCIENARY AORNA AND DE EBERCAN NIAMA DU AFFA ET VIABBAI EFRENO ANCECADIE EMON
common_voice_en_41331311_resampled.wav	MEMAWAQUA ABOUT EBAMA FIFTY YEARS AGO E FITIE YE CAN NIAMA A FAN NIAMA GUTUTU E COSSO EO E BIAZI EN IGI VIA EN E NIAMA E FAAPOMUDIM
common_voice_en_41331312_resampled.wav	MANGO A ET IABABIA E DE IPA
common_voice_en_41331647_resampled.wav	PARISH INCLUDES A PART OF THE DORACTIC COAST A WOED HERITAGE SIGHT
common_voice_en_41331648_resampled.wav	IT WAS DESIGNED BY A LOCAL BUILDED GEORGE CHAMAUS IN GOFFICK RAVIBO STYLE
common_voice_en_41331649_resampled.wav	BER TON WAS ONCE KNOWN AS JOSEVEL AFTER ITS FOUNDER JOE HERSTON
common_voice_en_41331650_resampled.wav	ON ONE OCCASION A POOR MORAL GERELINE COMES INTO A STUDIO SEEKING WORK
common_voice_en_41331651_resampled.wav	HE WAS ALSO A MEMBER OF THE PALATE AND CHISEL ACADEMY OF FINE ART
common_voice_en_41331683_resampled.wav	PAUL'S UNITED CHURCH INTORONTAL
common_voice_en_41331684_resampled.wav	AFTER TORFAGA ORION CONTINUED IN THE BLOCKADE OF CADS
common_voice_en_41331685_resampled.wav	HE ENJOYS HYKING CANOWING FLYING PARACHOTING AND GEMNASTICS
common_voice_en_41331686_resampled.wav	SEE DUBLE CARRUBLET'S SPLITTING PROBLEM
common_voice_en_41331687_resampled.wav	HE WAS A PRIZE MUMRER AT SEVERAL COMPETITIONS IN MOSCOW PARUS GENOA AN MONTREOL
common_voice_en_41333061_resampled.wav	HE WAS WOUNDED AT CHIKAMAUGA
common_voice_en_41333062_resampled.wav	HE IS SUBJECT TO WHICH MORE THAN COUNTERBALANCE HIS PRIVILEGES
common_voice_en_41333063_resampled.wav	HE ALSO WAS THE FOUNDER OF THE FOUNDATION FOR HOMEOPATHIC RESEARCH
common_voice_en_41333064_resampled.wav	WHY WOULD YOU NEED A FLYING CAR INSTEAD OF A HELECOPTER
common_voice_en_41333065_resampled.wav	THE SONG GRACY IS WRITTEN ABOUT FOLD'S DAUGHTER
common_voice_en_41338228_resampled.wav	SHE HAS SINCE CONTINUED TO WORK IN DYNEMICAL SYSTEMS
common_voice_en_41338229_resampled.wav	IT IS AFFILIATED TO UNIVERSITY OF EBADAN FOR ITS DEGREE PROGRAMMES
common_voice_en_41338230_resampled.wav	IT IS TWINED WITH BASTHIA IN CORSECA
common_voice_en_41338231_resampled.wav	THE BAND SUPPORTED THE ALBOM WITH A WALL TOR
common_voice_en_41338232_resampled.wav	BASTIAN DATED HER HOLYOKS GOSTAR AND ONSCREEN HUSBAND CABIN SACRE
common_voice_en_41339730_resampled.wav	SHE REREALLY HAS EVERY JOB
common_voice_en_41339731_resampled.wav	HE ALSO HAS ADVANCED HEALING ABILITIES
common_voice_en_41339732_resampled.wav	I CLING TO THEM AND OVERTIME THEY ACCUMULATE
common_voice_en_41339734_resampled.wav	THE TERM IS ALSO USED IN THE AUSTRALIAN STATE OF VICTORIA
common_voice_en_41339735_resampled.wav	WHY WAS IT CHEAPER FOR WOMEN
common_voice_en_41340418_resampled.wav	LISTED CHORONOLOGICALLY BY YEAR OF THE GRANT
common_voice_en_41340420_resampled.wav	A PLAYER L LOSSUS BY TAKING THE LEAST ELEMENT
common_voice_en_41345315_resampled.wav	THEY ARE ALSO SO CIARY FITS
common_voice_en_41345317_resampled.wav	THIS BLOCK NAVIGATION IN AND OUT
common_voice_en_41345319_resampled.wav	PASSENGER TICKETS ARE ALSO VALIEDATED IN THIS AREA
common_voice_en_41345320_resampled.wav	CIDOLARIS AMOBULIS IS USED IN TRADITIONAL CHIANESE MEDICINE AS EDEMATOLOGIC ANTIFANGO RAMEDI
common_voice_en_41345321_resampled.wav	POWEED TO THE WAR THERE WERE LARGE ORANGE GROUPS AND COTTON PLANTATIONS
common_voice_en_41345343_resampled.wav	AT THE END OF THIS SEASON HE RETIRED FROM THE PROFESSIONAL BASKET BALL
common_voice_en_41345345_resampled.wav	THE NEXT YEAR HE FINALLY ACQUIED MEJASPON'SARSHIP FROM CARLEN BLACHLEZWOUL
common_voice_en_41345347_resampled.wav	HELL FIRE IS ABOUT CONVINCING YOURSELF YOUR OMUSTENT WHEN YOU REALLY KNOW YOU ARE GUILTY
common_voice_en_41345350_resampled.wav	THE BUILDING AS O TE SOMEOT THERE OF SEVATORY SCIENTIFIC INSTRUMENTS ON ITS ROOF
common_voice_en_41345353_resampled.wav	SCREMS HAVE ALSO SEEN EXTENSIVE VIEW AS BUNTIATA
common_voice_en_41345405_resampled.wav	AT THE END OF HIS FIT HE WAS PROFESSOR MERDSUS
common_voice_en_41345406_resampled.wav	THOS'M HAVING NO FINGER GETS OFF TO BE AVALLED HANHEXS CALACORD FORNITHIN
common_voice_en_41345407_resampled.wav	PERSONALLY PRACTISED IN ALL IMPORTANAT EVENTS OF THE MUNSTITUDES
common_voice_en_41345409_resampled.wav	DE AFARANTINE AND TURULA NIMUS
common_voice_en_41345410_resampled.wav	THIS KIND OF FUCTIONALITY IS IGEALLY REFERRED TO US PESAN LEVEL IN ETRIKIN
common_voice_en_41345448_resampled.wav	THIS PERFORMANCE IS ALSO INCLUDED IN THE LETTED B FOM
common_voice_en_41345449_resampled.wav	UNDER HIM THE CLUB RETURNED TO THE PEMIECHI AT THE FAIRS TIME OF ASKING
common_voice_en_41345450_resampled.wav	ARBANY REFUSED TO RANSOM KING JAMES AND TRIED TO PREVENT HIS RETURN
common_voice_en_41345451_resampled.wav	THE BLAZON OF THE MUNICIPOL COAT OF WAMSIS ADGENT A CRAYFISH CLAW GAUS
common_voice_en_41345452_resampled.wav	THE MARKS OF THE EXTERIOR AND THE RICHNESS OF THE INTERIOR WERE IN HAMMON
common_voice_en_41345453_resampled.wav	HE WAS BORN IN SANO
common_voice_en_41345456_resampled.wav	THEN THEY DECIDED TO STAY
common_voice_en_41345457_resampled.wav	NO I CANOT WRITE A SPARANTO IN THE BENGALISCRIPT
common_voice_en_41345461_resampled.wav	YOUNG CARENTLY PRESENTS SEVEN GOOD COAST NEWS ON WEEK DAYS
common_voice_en_41345463_resampled.wav	HIS LEADER WAS ROMAN CATHOLIC BISHOP JOSEPH STEDLER
common_voice_en_41348951_resampled.wav	HAD LOGAS
common_voice_en_41348953_resampled.wav	THEA ORA WELL
common_voice_en_41348955_resampled.wav	THAT DRUDEIS ABSENT FORBECALECTIS
common_voice_en_41348956_resampled.wav	EA HEDILA POCALAPHIC ECORBITS BONISAN OF ALIGA AR DILTONSALLEDA TO ESTICUTE
common_voice_en_41348957_resampled.wav	I'LL TRATTER IN A COMFORTE ELLIBUTE
common_voice_en_41349120_resampled.wav	THE COST'S OFFERINGS ARE BASED UPON CORRENT AND FOUTCHOD LOCALE LE BOMAQUELE DE MERSE
common_voice_en_41349121_resampled.wav	GARANT MORISON REFERRED TO DISCARACTA AS THE NINE EYED MAN
common_voice_en_41349124_resampled.wav	THIS MAKES WAY TOO MUCH SENSE
common_voice_en_41349127_resampled.wav	THE BIBLE MENSHOWS IT FOR ONE OF SENACRIV'S MISSENGERS TO HEZACAI
common_voice_en_41349138_resampled.wav	DESPITE DEA DESIGNATION DEAM TO GLAPASSO DEAN
common_voice_en_41349411_resampled.wav	I'VE NEVER HEARD OF THE COUNTRY SOUTH AFRICAN
common_voice_en_41349413_resampled.wav	AT THE TIME OF HIS RETIREMENT HE WAS SECOND IN JAD'S OLD TIME RECEIVING YARTAGE
common_voice_en_41349414_resampled.wav	GLENERVAN WAS THE FAST NORTHERN IRISH TEAM TO ENTER THE EUROPEAN CUP
common_voice_en_41349415_resampled.wav	THIS REACTION HAS POOR YIELD WHICH IS A CONSEQUENCE OF MULTIPLE PRODUCT FORMATION
common_voice_en_41349416_resampled.wav	THE GROUP OPERATED SIMILARLY TO LOSS ZATAS BUT WITH LASS COMPLEXITY AND SUCCESS
common_voice_en_41349438_resampled.wav	LET'S RUB EACH OTHER'S CARTS
common_voice_en_41349439_resampled.wav	CHARACTERGRAPHICS WERE COMMON EXAMPLES OF THESE DALMETED ASSETS
common_voice_en_41349440_resampled.wav	IT IS CLASSIFIED AS AN ASTYPE ASTEROID BASED ON A SPECTRUM
common_voice_en_41349442_resampled.wav	HE WENT ON TO MAKE FOUR APPEARANCES IN THE COMPETITION
common_voice_en_41349443_resampled.wav	HE WAS SUCCEEDED BY HIS SON THE SECOND DUKE
common_voice_en_41349471_resampled.wav	THE ARCHITECT WAS GUY AT MORSETTE'S
common_voice_en_41349472_resampled.wav	SHE IS STARRED IN TALLIVISION AND IN PHILPS AND INFOMATIALS
common_voice_en_41349473_resampled.wav	I JUST ASSUME SHE MEANT HIS PARENT BU GUESS IT'S NOT TOTALLY CLEAR
common_voice_en_41349475_resampled.wav	BUDDY'S BUBBLE CAN BE SEEN IN THE ACCOMPANYING PHOTOGRAPH OF THE UNMESTY INTERNATIONAL CONCERTS
common_voice_en_41349476_resampled.wav	IMAGINE A VOICE SETTING THE MADE UP LERICS AS YOU PLAY
common_voice_en_41349499_resampled.wav	HIS CAMBRIDGE HOME IS A NATIONAL HISTORIC LANDMARK
common_voice_en_41349500_resampled.wav	JUST BELOW IT IS IMPOUNDED TO FORM GILMAN LAKE
common_voice_en_41349501_resampled.wav	A QUARTERMASTER'S STORE'S BUILDING IS NOW USED AS A PLAYHOUSE
common_voice_en_41349502_resampled.wav	ORGANIC
common_voice_en_41349503_resampled.wav	HOLD ARAY THAT DO YOU HAVE DRUGS IN YOUR HAND
common_voice_en_41349537_resampled.wav	JERRY JUST JUDGED JUSTIN'S JOB JUST BECAUSE OF WITHLESS
common_voice_en_41349538_resampled.wav	DOES EVERYBODY IN OR CLASS OF A MINECROFT ACCOUNT
common_voice_en_41349539_resampled.wav	THE CHARGE WAS HEAVILY PROMPTED BY THE OLD BELIEVERS
common_voice_en_41349540_resampled.wav	I THINK IT GAVE RONICA A MOST INTERUSTING PROGRESION
common_voice_en_41349541_resampled.wav	PLUMPOINT LIGHTHOUSE IS LOCATED AT GREAT PLUMPOINT ON THE PALISADO'S PENINSULA
common_voice_en_41349551_resampled.wav	THIS ARTISTIC TRAN CAME TO BE KNOWN AS NEOCLASSISM
common_voice_en_41349552_resampled.wav	THE HUNGRY GHOST WAS SUPPOSED TO BE SATISFIED WITH THE SMELL OF MEAT
common_voice_en_41349553_resampled.wav	HOWEVER YOUR TANGENTIAL SPEED DOES NOT REMAIN CONSTANT
common_voice_en_41349558_resampled.wav	SHE FELL SICK
common_voice_en_41349559_resampled.wav	DOES ANYBODY HAVE ANY SUGGESTIONS
common_voice_en_41349560_resampled.wav	IS ALSO THE SECOND BURK IN THE VAMPIRE DASTINY TRELOGY
common_voice_en_41349561_resampled.wav	HE LATER VISITED HETLER IN LANSBURG PRISON
common_voice_en_41349562_resampled.wav	TWO OF THE WELL KNOWN FISHING METHODS ARE CONVERT REDIRECT AN OPEN REDIRECT
common_voice_en_41350268_resampled.wav	THEY ALSO PROMISED RELIGIOUS TOLERANCE TOWARDS IDOLATERINIANS METENS
common_voice_en_41350269_resampled.wav	LEGIBLY HE WAS APPROACHED BY A PHYSICIAN OFFERING ANOINTMENT TO CURE HIS PLAINNESS
common_voice_en_41350270_resampled.wav	CAMPHAPEL IS HE STAGE PERFORMER OF CONSIDERABLE NOTE AND GREAT RINGE
common_voice_en_41350271_resampled.wav	IT WAS MET WITH MOSTLY POSITIVE REVIEWS
common_voice_en_41350272_resampled.wav	BUT LET'S DANCE
common_voice_en_41350318_resampled.wav	HARDRIVE APPEARED AND TOLD SYGLOPS THAT HE WAS THE FIRST TO PASS THEIR TEST
common_voice_en_41350320_resampled.wav	HOLMES DECIDES TO VISIT SIR JAMES WOLTER WHO IS IN CHARGE OF THE PAPERS
common_voice_en_41350322_resampled.wav	WINTER HAD TWO OLDER SIBLINGS
common_voice_en_41350324_resampled.wav	BOYS ROAM ABOUT IN THE DARK STEALING FIREWOOD AND VEGETABLES FOR FUN
common_voice_en_41350327_resampled.wav	SINCE THEN CRIDICK HAS BECOME A POWERFULLY REPUBLICAN COUNTY
common_voice_en_41350372_resampled.wav	HE ENGAGED IN MASSPURGES AND EXPLOSIONS LEAVING ALEXANDRIA CHANGED CITY
common_voice_en_41350374_resampled.wav	IT'S WELL KNOWN FOR MAKING ITS WINDOW MANAGEMENT TRANSCERRENT TO THE APPLICATION
common_voice_en_41350375_resampled.wav	HI'S EATHLY HANDSOME ELEXA
common_voice_en_41350376_resampled.wav	A MORE AUNIMATED METHOD OF OBJECT REMOVAL USES TEXT OR SYNTHESIS TO FILL MCGAPS
common_voice_en_41350377_resampled.wav	FALLERVILLE COMMUNITY SCHOOLS SIR FALLERVILLE
common_voice_en_41350455_resampled.wav	AFTER THE SUCCESS OF THIS SINGLE AFERMANN WAS SIGNED TO UNIVERSAL RECORDS
common_voice_en_41350489_resampled.wav	THE ELEGED SEXUAL ASSAULTS RANGED FROM UNWONTED TOUCHING TO VIOLENT ACTS OF RAPE
common_voice_en_41350495_resampled.wav	HE ALSO COMPAINED AGAINST THE RELIANCE OF HOSPITALITY SATH ON TIPS
common_voice_en_41350497_resampled.wav	THESE SETTLEMENTS ARE CONSIDERED LEGAL UNDER INTASHAL
common_voice_en_41350502_resampled.wav	NORTH BANGAL SUGARMILLS LIMITTED
common_voice_en_41350583_resampled.wav	WHO'S MADE FOR THE CATHEDRAL CHURCH AT TOEM
common_voice_en_41350584_resampled.wav	IN AN ACTIVE ANGLICAN PARISH CHURCH IN THE DIOSES OF OXFORD
